Date,Open,High,Low,Close,Adj Close,Volume
2017-01-04,233.199997,234.380005,231.660004,232.630005,222.822556,6142000
2017-01-05,234.020004,243.880005,233.679993,242.039993,231.835831,18553125
2017-01-06,243.000000,250.380005,243.000000,249.350006,238.837662,18725905
2017-01-09,250.960007,253.550003,249.460007,251.240005,240.647995,12191130
2017-01-10,251.800003,254.800003,250.309998,252.919998,242.257141,7624730
2017-01-11,254.800003,264.529999,254.610001,263.570007,252.458176,20699225
2017-01-12,263.799988,268.700012,263.600006,265.100006,253.923660,15027680
2017-01-13,265.739990,266.790009,261.399994,263.609985,252.496460,8671860
2017-01-16,263.700012,267.140015,262.279999,265.750000,254.546280,8523630
2017-01-17,267.260010,267.260010,263.000000,264.760010,253.598007,6981840
2017-01-18,265.760010,270.250000,265.600006,269.190002,257.841248,10352885
2017-01-19,268.989990,271.299988,266.470001,269.500000,258.138153,25297635
2017-01-20,270.799988,275.739990,270.429993,271.739990,260.283722,22001130
2017-01-23,272.190002,277.799988,271.709991,276.589996,264.929260,15537505
2017-01-24,278.390015,282.640015,269.299988,271.779999,260.322052,30640810
2017-01-25,274.399994,282.000000,273.440002,281.359985,269.498108,23329875
2017-01-27,282.000000,284.299988,278.040009,279.750000,267.956024,13920505
2017-01-30,279.989990,280.089996,276.779999,277.799988,266.088226,7839290
2017-01-31,277.600006,280.000000,276.209991,279.200012,267.429230,11578925
2017-02-01,280.600006,283.279999,276.440002,282.619995,270.705048,17459400
2017-02-02,283.799988,283.799988,276.600006,277.399994,265.705078,9416970
2017-02-03,277.529999,280.459991,277.049988,279.559998,267.774048,8084475
2017-02-06,282.000000,282.149994,278.600006,279.690002,267.898560,6608055
2017-02-07,279.200012,281.000000,277.480011,279.359985,267.582489,7400480
2017-02-08,280.000000,284.649994,275.510010,282.049988,270.159058,9060940
2017-02-09,283.000000,283.920013,279.019989,281.640015,269.766357,8521155
2017-02-10,282.399994,283.290009,280.399994,282.570007,270.657135,7798400
2017-02-13,283.200012,291.459991,282.000000,290.570007,278.319885,18793785
2017-02-14,291.339996,294.359985,288.239990,291.429993,279.143616,15388990
2017-02-15,291.540009,292.079987,283.769989,286.190002,274.124512,11266445
2017-02-16,286.500000,289.200012,285.200012,287.390015,275.273956,8392305
2017-02-17,289.000000,291.739990,287.049988,288.179993,276.030609,8932190
2017-02-20,288.000000,288.010010,284.679993,285.850006,273.798889,6579210
2017-02-21,286.799988,290.760010,286.209991,289.950012,277.726044,6692070
2017-02-22,290.500000,291.709991,288.239990,289.390015,277.189636,5801400
2017-02-23,290.000000,291.000000,288.279999,289.350006,277.151306,6372095
2017-02-27,288.329987,289.049988,283.450012,284.380005,272.390839,6439075
2017-02-28,285.399994,291.899994,284.600006,290.540009,278.291138,8081825
2017-03-01,291.940002,293.299988,288.609985,290.929993,278.664673,5863515
2017-03-02,292.000000,292.040009,283.829987,284.940002,272.927246,7519330
2017-03-03,284.559998,288.390015,284.019989,286.750000,274.660919,6324110
2017-03-06,289.010010,292.959991,287.440002,292.299988,279.976898,6495315
2017-03-07,293.000000,293.000000,287.820007,289.640015,277.429077,7445505
2017-03-08,290.000000,296.320007,289.600006,294.890015,282.457764,13481850
2017-03-09,295.399994,295.760010,292.399994,293.049988,280.695313,5479040
2017-03-10,294.000000,296.890015,293.019989,296.269989,283.779572,8345885
2017-03-14,304.540009,307.799988,302.850006,306.350006,293.434570,16745770
2017-03-15,305.299988,307.200012,303.940002,305.809998,292.917358,8129185
2017-03-16,308.000000,309.089996,303.700012,305.589996,292.706665,10198655
2017-03-17,308.000000,308.000000,300.700012,301.579987,288.865662,17495735
2017-03-20,303.750000,304.799988,301.420013,303.149994,290.369507,6081850
2017-03-21,304.399994,304.429993,293.730011,296.950012,284.430908,12168835
2017-03-22,295.000000,295.399994,292.029999,294.170013,281.768127,10002040
2017-03-23,294.799988,304.299988,292.399994,303.720001,290.915497,20748350
2017-03-24,307.799988,308.950012,304.910004,305.809998,292.917358,16829935
2017-03-27,305.809998,308.399994,304.000000,305.589996,292.706665,7944450
2017-03-28,306.859985,307.899994,305.200012,306.970001,294.028442,8336700
2017-03-29,307.299988,311.000000,305.410004,308.989990,295.963287,7800535
2017-03-30,308.000000,311.500000,307.730011,310.429993,297.342560,9487205
2017-03-31,310.799988,311.000000,306.799988,309.350006,296.308136,8166155
2017-04-03,309.640015,311.220001,307.000000,307.769989,294.794769,4339220
2017-04-05,311.000000,314.000000,307.260010,313.500000,300.283173,9783590
2017-04-06,313.540009,315.070007,311.149994,312.950012,299.756348,16374930
2017-04-07,311.220001,315.179993,309.920013,311.309998,298.185486,7763240
2017-04-10,312.399994,321.000000,311.820007,319.920013,306.432526,11888320
2017-04-11,320.600006,324.700012,319.079987,322.950012,309.334778,13096210
2017-04-12,323.399994,327.000000,320.690002,326.290009,312.533936,9419810
2017-04-13,325.200012,327.589996,322.619995,323.279999,309.650848,5963665
2017-04-17,323.720001,325.179993,320.459991,322.119995,308.539734,5512460
2017-04-18,322.799988,325.589996,319.589996,321.179993,307.639374,5196760
2017-04-19,320.059998,323.799988,318.450012,321.089996,307.553162,16480495
2017-04-20,304.119995,314.989990,304.119995,309.029999,296.001617,39365810
2017-04-21,311.399994,312.559998,304.799988,308.829987,295.810059,15381650
2017-04-24,309.799988,314.630005,308.640015,310.859985,297.754456,9259060
2017-04-25,312.000000,313.399994,310.600006,311.390015,298.262115,6576035
2017-04-26,312.000000,317.380005,311.549988,316.410004,303.070496,9858260
2017-04-27,317.000000,330.380005,314.790009,328.480011,314.631622,21107455
2017-04-28,327.910004,328.929993,324.359985,326.049988,312.304077,6679805
2017-05-02,326.399994,330.359985,324.709991,326.779999,313.003296,8228195
2017-05-03,327.540009,328.290009,323.119995,326.589996,312.821289,4906685
2017-05-04,326.510010,328.000000,324.019989,325.369995,311.652740,5059810
2017-05-05,325.200012,326.200012,320.869995,321.750000,308.185364,4888600
2017-05-08,322.799988,326.799988,321.809998,323.089996,309.468842,4212900
2017-05-09,323.209991,323.320007,318.429993,320.500000,306.988037,4889665
2017-05-10,321.200012,322.989990,316.820007,319.679993,306.202606,9752185
2017-05-11,321.600006,321.600006,315.000000,315.459991,302.160522,8346570
2017-05-12,316.200012,318.359985,293.850006,296.619995,284.114807,51398635
2017-05-15,299.380005,301.200012,290.709991,294.410004,281.997955,30387720
2017-05-16,295.299988,300.000000,293.619995,296.679993,284.172272,13899055
2017-05-17,296.790009,296.790009,290.209991,290.929993,278.664673,17047740
2017-05-18,287.600006,288.779999,278.600006,280.230011,268.415771,24997430
2017-05-19,282.549988,291.000000,281.049988,286.019989,273.961700,29884735
2017-05-22,288.760010,290.109985,279.600006,281.160004,269.306549,12638575
2017-05-23,282.200012,283.600006,275.250000,280.630005,268.798920,14373025
2017-05-24,281.609985,288.799988,279.609985,285.010010,272.994263,14895365
2017-05-25,286.799988,294.000000,286.119995,292.850006,280.503723,19542615
2017-05-26,293.959991,300.000000,291.010010,298.720001,286.126282,12482845
2017-05-29,298.720001,298.739990,286.630005,287.660004,277.764191,10137385
2017-05-30,287.200012,292.200012,286.410004,287.670013,277.773865,8310575
2017-05-31,288.399994,289.679993,281.850006,286.269989,276.421997,11974010
2017-06-01,286.000000,290.000000,284.209991,288.920013,278.980865,10535155
2017-06-02,291.339996,297.500000,289.059998,296.350006,286.155212,13008640
2017-06-05,296.600006,305.260010,296.350006,304.709991,294.227661,16429705
2017-06-06,305.000000,306.489990,299.760010,301.230011,290.867371,8410250
2017-06-07,303.989990,304.029999,296.220001,298.750000,288.472687,9245400
2017-06-08,299.799988,300.339996,293.470001,295.239990,285.083405,9557160
2017-06-09,295.940002,299.790009,295.040009,297.760010,287.516724,10083805
2017-06-12,296.200012,300.859985,294.089996,296.720001,286.512512,8054565
2017-06-13,297.700012,302.190002,297.500000,298.769989,288.491974,7061315
2017-06-14,299.209991,299.950012,289.000000,289.799988,279.830566,17689740
2017-06-15,289.799988,290.000000,286.200012,289.230011,279.280212,13899395
2017-06-16,289.799988,291.670013,287.399994,288.700012,278.768433,14628365
2017-06-19,290.799988,291.149994,285.119995,286.190002,276.344757,14848970
2017-06-20,286.600006,291.079987,285.230011,289.410004,279.453979,9913855
2017-06-21,287.600006,289.029999,285.320007,286.540009,276.682709,9528905
2017-06-22,287.779999,294.000000,287.470001,290.399994,280.409943,15429910
2017-06-23,290.739990,291.660004,286.239990,287.079987,277.204163,6802620
2017-06-27,291.000000,291.079987,281.010010,283.100006,273.361053,10131580
2017-06-28,282.880005,291.809998,280.299988,289.940002,279.965729,13617320
2017-06-29,291.980011,294.000000,286.769989,287.700012,277.802856,13099315
2017-06-30,287.600006,293.369995,285.000000,292.700012,282.630829,10461845
2017-07-03,293.959991,299.200012,290.399994,298.549988,288.279541,10883920
2017-07-04,301.559998,302.399994,296.000000,297.010010,286.792542,10966170
2017-07-05,297.820007,301.940002,297.399994,301.190002,290.828766,9132875
2017-07-06,300.200012,303.799988,299.000000,300.809998,290.461823,7192995
2017-07-07,300.529999,303.040009,299.519989,301.149994,290.790131,6158365
2017-07-10,302.459991,304.399994,300.179993,302.579987,292.170929,1561380
2017-07-11,303.049988,306.600006,301.600006,302.959991,292.537842,9910100
2017-07-12,303.200012,304.540009,301.000000,303.089996,292.663391,8068060
2017-07-13,303.600006,317.600006,303.600006,316.399994,305.515472,20791405
2017-07-14,318.369995,318.970001,310.839996,312.920013,302.155212,10366505
2017-07-17,313.940002,314.980011,308.679993,309.489990,298.843170,5489385
2017-07-18,309.940002,315.489990,309.019989,311.559998,300.842010,7161790
2017-07-19,312.200012,315.299988,310.220001,314.029999,303.227051,10549830
2017-07-20,314.399994,315.799988,312.239990,314.320007,303.507050,8239275
2017-07-21,314.399994,316.290009,313.000000,315.529999,304.675446,5325410
2017-07-24,315.600006,323.799988,315.390015,318.649994,307.688080,12576130
2017-07-25,319.339996,324.739990,317.220001,323.570007,312.438843,12826760
2017-07-26,324.940002,344.799988,321.049988,342.390015,330.611420,42745710
2017-07-27,349.450012,359.600006,348.399994,357.170013,344.882996,59043405
2017-07-28,353.000000,372.200012,353.000000,368.369995,355.697693,42766660
2017-07-31,370.000000,371.600006,360.630005,361.899994,349.450256,21767735
2017-08-01,363.739990,367.600006,361.829987,365.450012,352.878143,14552820
2017-08-02,366.000000,368.589996,362.609985,365.799988,353.216095,10065875
2017-08-03,364.399994,365.779999,354.459991,357.089996,344.805695,14988025
2017-08-04,354.000000,363.049988,352.709991,361.589996,349.150909,14304925
2017-08-07,362.000000,363.399994,358.750000,359.970001,347.586639,6655985
2017-08-08,359.799988,360.399994,350.799988,352.709991,340.576385,11647730
2017-08-09,351.200012,354.890015,347.200012,348.309998,336.327759,9912435
2017-08-10,348.309998,348.839996,342.019989,346.019989,334.116547,10660635
2017-08-11,341.399994,351.459991,340.429993,347.880005,335.912567,15510645
2017-08-14,350.399994,357.200012,350.040009,355.700012,343.463562,9926005
2017-08-16,356.809998,357.799988,346.399994,352.369995,340.248077,18723055
2017-08-17,355.799988,355.799988,345.859985,347.619995,335.661499,9567955
2017-08-18,346.980011,347.459991,341.660004,344.149994,332.310883,8394525
2017-08-21,344.200012,350.600006,342.019989,343.339996,331.528717,7164610
2017-08-22,346.399994,346.399994,337.200012,342.579987,330.794861,13768740
2017-08-23,343.739990,345.600006,339.519989,344.649994,332.793671,11216740
2017-08-24,345.559998,347.790009,342.880005,343.890015,332.059845,8865265
2017-08-28,344.600006,351.559998,342.320007,350.670013,338.606567,9749985
2017-08-29,350.399994,350.670013,343.209991,344.309998,332.465332,8813485
2017-08-30,346.309998,353.000000,346.209991,350.420013,338.365173,9864255
2017-08-31,350.000000,354.880005,349.010010,350.609985,338.548645,12833805
2017-09-01,350.670013,356.000000,350.670013,355.290009,343.067657,7997070
2017-09-04,354.100006,355.929993,347.410004,352.820007,340.682648,8600510
2017-09-05,353.399994,357.559998,353.000000,355.649994,343.415253,8064790
2017-09-06,354.000000,360.959991,352.459991,358.790009,346.447266,9434255
2017-09-07,360.359985,363.799988,358.480011,360.000000,347.615601,8895275
2017-09-08,361.399994,361.540009,356.049988,357.799988,345.491272,5402980
2017-09-11,359.250000,373.149994,358.850006,368.410004,355.736298,16706180
2017-09-12,370.980011,371.769989,364.399994,370.149994,357.416443,10676065
2017-09-13,370.399994,372.399994,366.519989,367.799988,355.147278,6871880
2017-09-14,369.079987,373.200012,368.040009,370.309998,357.570953,6350920
2017-09-15,365.679993,371.799988,365.459991,369.010010,356.315674,8160390
2017-09-18,370.420013,374.399994,370.200012,371.829987,359.038635,7120825
2017-09-19,372.279999,374.399994,369.429993,373.299988,360.458069,5622390
2017-09-20,373.000000,377.200012,372.200012,376.019989,363.084503,6049650
2017-09-21,375.299988,382.899994,373.350006,377.049988,364.079041,7307710
2017-09-22,376.799988,376.799988,359.450012,360.649994,348.243225,12176561
2017-09-25,361.000000,363.700012,349.000000,359.600006,347.229370,9426506
2017-09-26,361.000000,363.000000,355.700012,360.750000,348.339813,6184763
2017-09-27,364.899994,364.899994,350.750000,353.200012,341.049561,8301438
2017-09-28,353.500000,355.450012,347.299988,350.799988,338.732056,11672921
2017-09-29,353.700012,353.899994,345.100006,350.000000,337.959625,10421179
2017-10-03,354.899994,354.899994,347.500000,351.049988,338.973511,8078173
2017-10-04,352.700012,357.500000,351.049988,355.799988,343.560089,7252399
2017-10-05,357.299988,367.500000,357.000000,359.450012,347.084534,10552658
2017-10-06,360.600006,366.799988,360.600006,365.799988,353.216095,4977073
2017-10-09,367.899994,372.649994,363.149994,370.899994,358.140625,5402776
2017-10-10,372.000000,374.000000,371.000000,372.899994,360.071808,5475930
2017-10-11,374.200012,375.000000,362.000000,363.000000,350.512421,7532154
2017-10-12,363.100006,367.649994,359.000000,365.399994,352.829865,7573094
2017-10-13,366.000000,373.049988,365.950012,369.700012,356.981903,5848807
2017-10-16,374.000000,374.200012,365.750000,367.700012,355.050751,5086334
2017-10-17,369.000000,375.899994,368.000000,373.549988,360.699463,6984827
2017-10-18,366.000000,368.000000,359.000000,362.399994,349.933075,12849346
2017-10-19,364.399994,365.299988,355.000000,357.799988,345.491272,1935015
2017-10-23,358.000000,364.549988,351.000000,353.899994,341.725464,9451524
2017-10-24,355.700012,363.399994,344.600006,347.600006,335.642181,12420114
2017-10-25,356.000000,356.000000,312.850006,326.899994,315.654297,33427154
2017-10-26,331.899994,338.649994,318.000000,331.200012,319.806366,26581626
2017-10-27,307.000000,313.500000,298.549988,307.049988,296.487122,80906668
2017-10-30,311.500000,317.450012,308.100006,314.850006,304.018829,23574790
2017-10-31,317.500000,319.250000,311.299988,314.250000,303.439453,11811133
2017-11-01,317.000000,320.500000,316.450012,318.799988,307.832916,9265421
2017-11-02,321.000000,323.899994,318.200012,320.450012,309.426178,9244908
2017-11-03,322.450012,328.000000,321.700012,325.950012,314.736969,12865964
2017-11-06,327.000000,329.000000,317.799988,319.649994,308.653687,9427134
2017-11-07,323.000000,323.000000,305.500000,311.700012,300.977203,30444032
2017-11-08,313.200012,313.649994,301.850006,303.799988,293.348969,25323557
2017-11-09,305.950012,308.799988,302.000000,304.649994,294.169708,15467103
2017-11-10,305.000000,309.899994,302.000000,304.049988,293.590332,11561127
2017-11-13,306.750000,307.950012,303.049988,303.750000,293.300659,6538482
2017-11-14,305.000000,306.350006,302.000000,302.549988,292.141937,9724235
2017-11-15,302.799988,305.799988,295.600006,300.950012,290.597015,13048729
2017-11-16,302.899994,303.950012,297.500000,301.299988,290.934967,9008654
2017-11-17,308.000000,314.399994,305.100006,306.100006,295.569855,18464900
2017-11-20,309.450012,314.000000,308.200012,313.350006,302.570435,9652806
2017-11-21,316.000000,318.000000,310.700012,312.299988,301.556549,9635431
2017-11-22,315.600006,315.799988,307.000000,309.750000,299.094238,6979712
2017-11-23,310.000000,316.350006,307.149994,313.250000,302.473877,7091441
2017-11-24,315.000000,315.950012,312.049988,313.049988,302.280731,7331839
2017-11-27,312.000000,316.000000,309.500000,315.299988,304.453339,5301460
2017-11-28,314.500000,316.899994,313.649994,315.000000,304.163666,5342555
2017-11-29,315.000000,316.000000,310.950012,312.899994,302.135895,5457734
2017-11-30,311.000000,311.950012,305.000000,306.899994,296.342285,9124083
2017-12-01,307.799988,309.899994,305.100006,306.850006,296.294037,6121307
2017-12-04,307.799988,308.200012,301.649994,303.200012,292.769623,6436175
2017-12-05,302.149994,310.000000,300.600006,308.700012,298.080414,7558058
2017-12-06,306.799988,309.899994,304.600006,306.450012,295.907806,6114939
2017-12-07,306.549988,311.950012,306.549988,310.500000,299.818481,5794382
2017-12-08,312.000000,315.500000,311.000000,312.700012,301.942810,8434605
2017-12-11,313.500000,315.799988,310.600006,311.600006,300.880615,4416465
2017-12-12,312.000000,312.000000,305.899994,306.799988,296.245758,5457103
2017-12-13,306.350006,307.350006,301.049988,301.899994,291.514313,6911856
2017-12-14,303.899994,304.649994,301.750000,303.899994,293.445496,4904177
2017-12-15,307.000000,317.450012,307.000000,315.899994,305.032715,20571225
2017-12-18,315.899994,318.000000,305.299988,311.149994,300.446106,13690080
2017-12-19,314.000000,314.399994,309.549988,312.250000,301.508240,6290291
2017-12-20,312.399994,313.399994,310.000000,311.700012,300.977203,6605913
2017-12-21,311.200012,313.950012,309.399994,310.450012,299.770203,7130623
2017-12-22,310.500000,313.500000,308.700012,310.149994,299.480499,7895699
2017-12-26,310.500000,317.899994,310.200012,315.500000,304.646484,9269961
2017-12-27,316.649994,318.950012,313.350006,315.149994,304.308502,8912485
2017-12-28,314.000000,316.000000,311.799988,313.500000,302.715271,7927990
2017-12-29,313.500000,315.799988,312.799988,315.149994,304.308502,4718184
2018-01-01,315.500000,317.750000,311.299988,312.600006,301.846222,4019878
2018-01-02,313.399994,314.000000,307.149994,311.649994,300.928894,5224976
2018-01-03,312.000000,316.500000,311.149994,315.850006,304.984406,5672263
2018-01-04,316.000000,318.399994,313.000000,317.100006,306.191406,5667580
2018-01-05,317.500000,337.899994,317.450012,332.850006,321.399597,30720675
2018-01-08,336.000000,341.299988,331.299988,333.600006,322.123810,12747890
2018-01-09,334.899994,342.799988,327.549988,341.350006,329.607178,13282560
2018-01-10,341.500000,342.350006,335.450012,339.799988,328.110504,10385044
2018-01-11,339.000000,344.250000,335.299988,343.149994,331.345276,8266126
2018-01-12,344.100006,344.700012,337.549988,340.899994,329.172668,5688676
2018-01-15,341.899994,343.700012,335.100006,336.000000,324.441223,7142164
2018-01-16,336.000000,338.750000,328.000000,334.850006,323.330811,7296505
2018-01-17,335.100006,343.500000,331.399994,342.399994,330.621063,7985222
2018-01-18,350.000000,356.899994,332.350006,341.200012,329.462372,35465087
2018-01-19,347.500000,352.250000,339.100006,349.350006,337.332001,21425789
2018-01-22,349.950012,358.250000,348.750000,355.350006,343.125580,13456538
2018-01-23,359.850006,360.399994,352.299988,359.549988,347.181091,10196645
2018-01-24,357.000000,366.299988,356.000000,364.799988,352.250458,11258771
2018-01-25,364.500000,364.500000,355.649994,361.600006,349.160553,8963188
2018-01-29,361.200012,363.700012,355.549988,358.000000,345.684387,7931235
2018-01-30,358.000000,360.799988,351.850006,353.350006,341.194397,7890491
2018-01-31,353.000000,356.549988,350.450012,354.399994,342.208252,8527044
2018-02-01,355.000000,367.250000,352.649994,359.899994,347.519043,15217926
2018-02-02,354.200012,356.000000,341.799988,349.049988,337.042297,16298953
2018-02-05,340.000000,349.000000,333.600006,343.600006,331.779785,13407059
2018-02-06,325.000000,342.899994,324.000000,338.750000,327.096619,12557261
2018-02-07,344.000000,344.000000,330.600006,332.899994,321.447906,11681640
2018-02-08,332.899994,340.350006,331.500000,335.000000,323.475647,7785799
2018-02-09,330.000000,331.450012,324.000000,325.549988,314.350739,9395513
2018-02-12,326.600006,337.200012,326.600006,335.399994,323.861877,12049356
2018-02-14,336.000000,337.850006,318.950012,320.350006,309.329620,13548524
2018-02-15,321.200012,328.799988,317.700012,319.799988,308.798492,15482667
2018-02-16,324.000000,325.000000,309.649994,311.799988,301.073730,18611798
2018-02-19,313.850006,315.000000,307.549988,312.049988,301.315125,9311433
2018-02-20,314.350006,316.100006,307.500000,308.700012,298.080414,11389041
2018-02-21,311.000000,313.899994,304.500000,312.350006,301.604828,13342678
2018-02-22,311.899994,316.899994,308.149994,316.100006,305.225830,14787238
2018-02-23,316.450012,326.000000,316.450012,323.450012,312.322998,11399732
2018-02-26,326.500000,328.200012,319.350006,326.149994,314.930084,9225197
2018-02-27,325.299988,334.250000,325.000000,327.149994,315.895660,15104405
2018-02-28,323.000000,325.200012,318.049988,322.299988,311.212524,10985771
2018-03-01,322.100006,326.000000,318.350006,321.049988,310.005524,7333939
2018-03-05,318.500000,319.000000,311.149994,312.950012,302.184174,7973146
2018-03-06,317.000000,320.500000,309.850006,312.149994,301.411713,8299126
2018-03-07,312.000000,314.899994,308.000000,311.950012,301.218597,8420190
2018-03-08,312.299988,313.250000,294.700012,308.549988,297.935547,24027679
2018-03-09,310.000000,310.950012,301.299988,303.250000,292.817902,11596136
2018-03-12,305.200012,314.500000,301.350006,311.149994,300.446106,12860205
2018-03-13,310.000000,315.399994,309.799988,312.799988,302.039337,11436348
2018-03-14,311.799988,321.899994,308.200012,318.850006,307.881226,12905495
2018-03-15,318.950012,321.000000,310.850006,311.850006,301.122040,9999620
2018-03-16,312.399994,316.850006,310.000000,312.899994,302.135895,17094363
2018-03-19,316.000000,316.500000,302.500000,304.799988,294.314545,11267355
2018-03-20,303.000000,305.799988,299.700012,302.399994,291.997070,9874137
2018-03-21,305.000000,309.049988,300.049988,300.750000,290.403900,13383435
2018-03-22,301.799988,303.700012,295.750000,298.250000,287.989868,19356591
2018-03-23,293.000000,293.049988,285.000000,286.649994,276.788910,21617995
2018-03-26,286.500000,304.899994,286.000000,303.350006,292.914429,24240033
2018-03-27,307.000000,309.250000,300.700012,303.500000,293.059265,15267419
2018-03-28,300.149994,307.500000,299.100006,304.850006,294.362823,14952643
2018-04-02,307.000000,308.500000,303.600006,306.250000,295.714661,8844027
2018-04-03,306.450012,314.200012,304.000000,313.100006,302.329010,10392997
2018-04-04,313.000000,320.000000,304.000000,305.450012,294.942200,13516525
2018-04-05,311.799988,315.600006,307.799988,313.049988,302.280731,11449637
2018-04-06,314.700012,316.000000,311.600006,314.500000,303.680847,8598435
2018-04-09,316.000000,319.899994,314.399994,316.250000,305.370667,14002415
2018-04-10,320.100006,320.500000,315.000000,319.250000,308.267456,9976629
2018-04-11,320.000000,320.000000,310.500000,312.000000,301.266876,9921987
2018-04-12,312.200012,313.350006,308.000000,311.750000,301.025452,11359462
2018-04-13,312.600006,314.450012,305.700012,309.549988,298.901123,12849690
2018-04-16,307.000000,311.100006,306.450012,310.350006,299.673615,10808237
2018-04-17,311.899994,313.350006,307.250000,307.899994,297.307892,12509310
2018-04-18,311.000000,313.700012,308.750000,309.549988,298.901123,11323144
2018-04-19,311.000000,319.500000,309.000000,318.500000,307.543274,13498117
2018-04-20,317.700012,317.700012,306.049988,308.549988,297.935547,21800867
2018-04-23,310.899994,317.000000,309.000000,313.049988,302.280731,10927239
2018-04-24,314.000000,328.799988,314.000000,324.000000,312.854065,24392058
2018-04-25,323.750000,328.500000,317.450012,325.250000,314.061035,15370686
2018-04-26,327.950012,360.250000,323.600006,352.399994,340.277069,62364794
2018-04-27,365.000000,369.000000,345.100006,348.899994,336.897461,52230752
2018-04-30,350.899994,367.200012,350.299988,362.000000,349.546814,28400085
2018-05-02,361.950012,364.700012,351.700012,354.250000,342.063446,13058846
2018-05-03,354.000000,359.250000,346.500000,353.950012,341.773743,15431044
2018-05-04,354.500000,357.750000,344.200012,345.100006,333.228180,12241946
2018-05-07,347.799988,350.000000,342.649994,347.899994,335.931854,6781161
2018-05-08,350.000000,353.950012,340.500000,343.299988,331.490112,11670852
2018-05-09,344.450012,349.750000,343.200012,347.850006,335.883606,9802803
2018-05-10,350.950012,350.950012,342.649994,344.649994,332.793671,7330619
2018-05-11,346.500000,351.799988,341.799988,350.250000,338.201019,7642090
2018-05-14,350.799988,353.799988,343.100006,344.799988,332.938507,7468232
2018-05-15,346.000000,354.600006,343.600006,345.750000,333.855835,12805393
